sample_id,timestamp,room_id,room_type,building_zone,lesson_type,room_area_m2,capacity,occupancy_count,hvac_airflow_m3h,ventilation_level,outdoor_temp_c,indoor_temp_c,humidity_pct,co2_ppm_current,minutes_since_lesson_start,minutes_until_break,noise_level_db,is_exam_period,floor,future_co2_ppm,co2_risk_next_30min
ag-00165,2026-04-30T10:15:00,N-506,seminar,north,practice,47.7,34,8,147.8,0.21,14.3,24.0,63.9,439.9,52,33,52.2,False,7,276.9,0
ag-00166,2026-03-02T13:25:00,E-565,coworking,east,lecture,87.0,74,39,583.5,0.42,8.4,23.9,50.9,536.1,45,44,50.8,False,2,743.1,0
ag-00167,2026-04-08T12:55:00,W-203,lab,west,lecture,37.1,38,28,229.5,0.457,5.7,22.3,71.4,488.1,44,41,57.1,False,5,627.9,0
ag-00168,2026-05-06T13:20:00,C-218,seminar,central,lecture,34.1,29,26,226.6,0.331,16.9,23.8,54.5,730.0,56,37,60.6,True,6,683.3,0
ag-00169,2026-02-24T08:50:00,W-299,seminar,west,lecture,43.6,39,32,350.1,0.445,0.5,24.0,53.4,626.2,66,30,61.4,False,2,715.1,0
ag-00170,2026-03-01T12:55:00,W-447,seminar,west,lecture,52.5,43,34,201.8,0.256,11.3,25.8,62.3,749.6,15,83,53.8,False,1,820.7,0
ag-00171,2026-03-03T18:30:00,W-430,coworking,west,exam,51.9,49,46,312.4,0.178,-5.0,20.2,67.8,806.2,39,60,60.2,False,4,998.1,0
ag-00172,2026-02-28T11:50:00,S-243,seminar,south,lab,47.4,36,24,315.6,0.426,2.4,24.5,45.8,557.7,29,55,65.5,False,7,541.3,0
ag-00173,2026-05-18T14:10:00,E-154,lecture,east,exam,80.2,73,86,570.8,0.692,16.0,25.9,73.5,759.4,59,25,70.3,True,7,1094.3,1
ag-00174,2026-04-26T10:35:00,S-266,lecture,south,lecture,86.1,69,49,681.9,0.871,7.4,21.9,54.2,649.2,67,27,61.9,False,6,904.8,0
ag-00175,2026-03-21T10:10:00,C-483,seminar,central,lecture,52.4,52,39,529.3,0.508,7.4,23.8,59.9,716.2,90,9,64.1,False,2,867.7,0
ag-00176,2026-04-06T17:55:00,W-258,lecture,west,lecture,76.1,68,36,479.0,0.579,13.4,21.9,68.5,669.1,56,30,51.9,False,7,794.1,0
ag-00177,2026-04-12T08:20:00,S-159,lecture,south,practice,83.9,77,51,320.7,0.051,14.1,22.8,51.7,814.5,58,34,55.9,False,7,1099.1,0
ag-00178,2026-02-11T14:00:00,W-530,seminar,west,exam,76.2,63,61,375.1,0.354,1.7,23.8,68.9,694.3,0,89,62.3,False,2,859.1,0
ag-00179,2026-04-05T16:30:00,N-173,lecture,north,practice,99.7,71,52,743.2,0.801,11.6,22.9,50.6,643.9,28,52,64.2,False,1,941.8,0
ag-00180,2026-05-18T13:35:00,S-262,lecture,south,lecture,105.3,86,75,665.5,0.512,18.1,21.6,43.7,1087.8,79,18,57.9,True,4,1336.1,1
ag-00181,2026-04-15T14:20:00,S-178,lecture,south,lab,81.2,59,46,313.9,0.388,9.2,23.9,74.2,713.7,34,65,61.0,True,1,952.7,0
ag-00182,2026-04-24T08:50:00,E-554,lecture,east,none,125.7,112,25,848.6,0.387,8.0,21.4,61.8,575.3,70,18,48.2,False,3,750.3,0
ag-00183,2026-02-19T15:25:00,C-228,seminar,central,lecture,35.3,33,18,324.4,0.482,8.4,23.7,55.2,532.5,16,74,55.3,False,1,426.3,0
ag-00184,2026-04-23T11:50:00,C-577,coworking,central,practice,66.3,48,45,235.4,0.27,9.7,25.2,56.9,601.0,0,89,57.2,False,7,856.5,0
ag-00185,2026-04-26T18:35:00,S-275,coworking,south,lecture,33.3,35,17,329.7,0.348,15.3,21.8,55.5,612.8,58,31,54.6,False,1,627.8,0
ag-00186,2026-03-15T09:30:00,N-319,seminar,north,none,58.8,54,1,504.0,0.508,3.1,21.4,49.7,380.0,22,61,49.4,False,4,377.2,0
ag-00187,2026-04-15T14:35:00,W-201,coworking,west,none,62.1,55,7,496.4,0.365,15.8,21.4,53.5,513.6,64,34,46.5,False,2,662.4,0
ag-00188,2026-04-30T15:50:00,W-488,lecture,west,lecture,55.9,59,50,494.3,0.56,17.7,22.9,67.1,786.8,71,14,65.3,False,4,983.3,0
ag-00189,2026-05-01T17:15:00,E-353,lab,east,practice,29.9,23,24,193.6,0.633,21.4,23.4,63.8,726.4,58,35,63.6,True,6,900.2,0
ag-00190,2026-03-28T10:00:00,C-505,lecture,central,lecture,112.1,83,37,812.0,0.763,8.4,25.1,69.3,674.7,20,74,56.2,False,3,852.9,0
ag-00191,2026-04-30T09:45:00,W-330,lecture,west,practice,77.4,62,37,565.3,0.669,18.9,22.1,55.6,796.1,65,9,56.3,True,7,925.8,0
ag-00192,2026-03-16T10:50:00,C-227,lecture,central,lecture,95.4,96,87,571.5,0.277,11.0,26.1,55.9,886.0,23,70,71.4,False,4,1132.6,1
ag-00193,2026-04-17T08:15:00,N-585,coworking,north,lecture,44.2,31,15,305.9,0.53,13.1,24.7,40.9,578.3,42,39,56.5,False,1,646.8,0
ag-00194,2026-03-14T11:35:00,N-251,lab,north,none,44.4,41,10,636.8,0.983,10.8,20.8,43.8,380.0,26,63,50.0,False,4,372.5,0
ag-00195,2026-04-19T13:20:00,W-375,lecture,west,lab,153.7,108,77,573.5,0.096,11.5,22.6,56.7,939.3,15,78,63.4,False,4,1294.4,1
ag-00196,2026-03-10T15:35:00,N-425,lab,north,lecture,52.3,42,37,393.0,0.844,3.7,20.5,59.3,507.7,27,69,65.2,False,1,654.0,0
ag-00197,2026-04-21T13:00:00,N-399,seminar,north,practice,73.2,55,18,392.2,0.408,16.7,21.5,56.4,602.8,59,24,54.9,False,7,695.7,0
ag-00198,2026-03-16T15:40:00,C-281,seminar,central,none,60.1,50,14,544.2,0.564,11.0,23.1,42.0,531.9,61,27,52.2,False,2,616.9,0
ag-00199,2026-02-21T14:50:00,S-597,lab,south,lecture,38.1,40,34,264.9,0.696,7.5,23.7,63.4,486.2,29,54,67.5,True,6,578.6,0
ag-00200,2026-04-27T17:45:00,W-249,lecture,west,none,82.0,78,8,567.4,0.289,15.4,22.3,36.8,451.0,36,54,46.6,False,3,485.7,0
ag-00201,2026-04-25T10:05:00,W-530,seminar,west,lecture,43.3,42,44,285.2,0.384,22.8,21.9,76.2,666.6,0,90,67.3,True,7,992.5,0
ag-00202,2026-02-27T13:05:00,C-538,lecture,central,lab,155.0,115,86,1202.4,0.581,3.0,23.9,61.4,1014.8,48,39,61.6,False,6,1420.7,1
ag-00203,2026-04-01T16:00:00,E-541,lab,east,lab,42.8,32,20,436.7,0.972,16.7,25.0,61.2,605.8,17,87,55.8,False,4,667.8,0
ag-00204,2026-02-16T10:15:00,S-383,lecture,south,lecture,118.9,103,65,1089.1,0.535,-0.1,23.5,52.7,883.6,69,24,58.3,False,4,1123.0,1
ag-00205,2026-04-21T09:05:00,E-449,lecture,east,lab,73.4,76,63,322.0,0.097,15.9,25.1,66.8,852.6,0,77,58.3,False,6,1198.1,1
ag-00206,2026-03-10T09:05:00,C-515,seminar,central,lecture,26.5,29,20,233.5,0.669,4.7,25.0,77.6,467.4,50,40,59.5,False,3,591.4,0
ag-00207,2026-04-06T13:10:00,W-353,lab,west,exam,37.9,41,28,326.8,0.711,12.0,22.7,45.9,596.5,60,38,56.9,False,4,804.3,0
ag-00208,2026-05-03T08:30:00,E-138,seminar,east,practice,29.2,23,13,276.2,0.812,27.1,22.9,50.9,398.1,12,79,57.1,True,7,416.0,0
ag-00209,2026-03-31T09:30:00,W-290,lab,west,practice,39.7,36,28,451.1,0.667,7.5,24.8,58.8,666.9,72,28,66.8,True,6,864.4,0
ag-00210,2026-02-18T17:20:00,W-412,lab,west,lecture,21.3,22,17,198.5,0.36,1.1,23.9,65.3,724.8,83,9,70.8,True,2,756.2,0
ag-00211,2026-03-09T16:10:00,W-576,seminar,west,practice,26.6,20,12,120.6,0.227,0.4,24.7,66.6,617.4,85,6,59.5,False,7,789.6,0
ag-00212,2026-03-11T13:45:00,S-558,lecture,south,lecture,74.2,80,68,380.4,0.334,-0.5,25.3,62.2,909.3,58,17,55.0,True,2,1119.1,1
ag-00213,2026-05-17T15:20:00,N-350,lecture,north,practice,99.6,102,65,1006.3,0.406,24.1,23.5,71.7,931.5,74,9,57.2,True,3,1151.6,1
ag-00214,2026-02-22T15:10:00,S-223,lecture,south,lecture,84.0,93,34,745.3,0.627,-8.5,24.0,53.5,473.2,33,49,44.0,False,6,420.6,0
ag-00215,2026-04-30T11:40:00,C-595,seminar,central,lecture,37.2,39,34,317.8,0.635,19.3,23.8,60.1,579.9,0,88,66.4,False,4,803.2,0
ag-00216,2026-02-11T08:55:00,E-199,lab,east,lab,46.8,36,26,185.2,0.297,-2.4,25.1,56.5,669.8,22,64,53.3,False,7,829.5,0
ag-00217,2026-02-12T09:50:00,S-410,lecture,south,lab,102.0,83,64,801.5,0.747,-6.2,24.7,61.3,739.3,44,25,71.1,False,3,917.4,0
ag-00218,2026-05-02T15:05:00,C-189,seminar,central,lab,19.3,21,15,165.8,0.391,14.1,23.4,52.6,629.8,26,77,61.5,True,6,636.9,0
ag-00219,2026-03-26T12:50:00,E-573,lecture,east,exam,52.2,57,56,420.0,0.647,10.4,26.0,61.1,773.7,38,53,70.2,False,7,1004.7,1
ag-00220,2026-04-14T09:05:00,W-239,lab,west,lab,54.4,38,23,273.7,0.491,3.1,23.0,47.8,650.4,68,24,54.0,False,5,870.8,0
ag-00221,2026-04-09T12:10:00,S-151,lab,south,practice,29.0,28,13,278.5,0.803,0.8,22.3,61.3,426.6,2,89,53.8,False,6,448.5,0
ag-00222,2026-03-20T12:45:00,S-570,seminar,south,lecture,44.8,38,20,275.8,0.491,2.9,24.7,49.5,521.7,25,74,60.1,False,4,568.9,0
ag-00223,2026-04-25T14:10:00,N-297,lab,north,lecture,30.2,21,16,226.1,0.624,12.0,23.4,47.8,551.1,14,71,65.7,False,6,649.3,0
ag-00224,2026-04-02T12:25:00,C-324,seminar,central,lecture,24.3,24,12,101.1,0.224,9.5,21.8,57.1,729.3,72,17,53.1,False,6,887.1,0
ag-00225,2026-03-30T15:50:00,C-408,lab,central,exam,23.6,24,27,206.8,0.569,9.2,23.9,56.1,485.3,0,79,69.5,False,7,473.1,0
ag-00226,2026-04-28T17:45:00,E-384,seminar,east,none,48.2,50,18,320.6,0.298,9.1,24.5,40.6,543.7,35,55,48.9,True,2,617.8,0
ag-00227,2026-03-28T10:20:00,N-172,seminar,north,none,41.4,34,6,273.0,0.433,10.1,22.2,53.4,491.2,42,51,43.1,False,7,599.5,0
ag-00228,2026-02-27T11:15:00,N-237,seminar,north,lecture,47.7,33,20,248.0,0.416,-0.4,23.7,41.8,525.6,60,32,56.7,False,6,601.2,0
ag-00229,2026-02-24T09:20:00,E-405,lab,east,lecture,42.1,41,39,288.3,0.311,2.5,22.5,60.6,810.3,64,22,63.5,False,6,986.0,0
ag-00230,2026-03-04T09:20:00,E-582,lecture,east,lecture,78.4,57,43,527.6,0.881,-0.7,23.7,56.9,757.7,83,9,61.3,False,2,878.8,0
ag-00231,2026-02-20T09:55:00,N-453,lecture,north,practice,122.1,118,74,1384.4,0.623,-0.1,24.7,66.6,1005.7,68,19,61.2,False,6,1253.3,1
ag-00232,2026-04-09T10:40:00,S-136,seminar,south,lecture,18.3,20,13,134.6,0.306,10.4,22.7,50.6,563.2,69,17,52.6,False,1,772.1,0
ag-00233,2026-03-17T10:15:00,W-348,seminar,west,practice,48.8,50,37,345.0,0.285,-1.0,22.4,51.3,748.4,53,38,65.4,False,6,808.9,0
ag-00234,2026-04-07T14:50:00,S-161,seminar,south,none,25.3,22,4,184.0,0.311,8.0,22.6,48.0,555.9,87,0,42.4,False,2,499.9,0
ag-00235,2026-03-08T09:45:00,E-520,seminar,east,exam,60.3,44,49,310.8,0.485,12.0,23.1,61.4,750.3,39,55,59.9,False,1,948.7,0
ag-00236,2026-03-17T16:15:00,C-122,seminar,central,lecture,77.2,63,43,684.8,0.593,4.7,24.4,59.0,565.3,61,18,57.8,False,5,828.5,0
ag-00237,2026-04-15T08:30:00,W-140,seminar,west,lab,73.7,54,60,544.2,0.539,8.9,23.7,67.6,791.2,32,54,61.7,False,3,1074.4,0
ag-00238,2026-02-19T09:40:00,E-195,lecture,east,lab,94.9,98,63,635.2,0.253,0.5,25.3,42.1,956.6,90,19,44.3,False,4,1252.5,1
ag-00239,2026-05-19T09:40:00,W-339,lecture,west,lab,61.3,60,45,538.6,0.459,14.4,23.5,44.8,608.8,64,17,67.9,True,5,779.3,0
ag-00240,2026-04-17T14:30:00,W-275,seminar,west,practice,25.6,25,15,165.7,0.222,12.9,22.6,47.9,580.0,11,75,58.1,False,5,698.3,0
ag-00241,2026-02-10T17:35:00,W-358,coworking,west,practice,65.4,51,40,348.2,0.42,-6.7,26.0,52.7,728.8,81,13,62.5,False,7,932.3,0
ag-00242,2026-02-19T11:00:00,C-386,lecture,central,lab,161.7,126,119,831.6,0.192,-5.4,25.3,78.5,1279.1,42,45,58.8,False,2,2054.9,1
ag-00243,2026-03-09T18:30:00,S-590,seminar,south,none,35.9,36,6,308.4,0.505,6.7,20.2,60.0,477.6,29,69,46.1,False,5,474.7,0
ag-00244,2026-02-28T14:45:00,N-164,lecture,north,lecture,129.2,124,92,871.3,0.171,-6.8,20.5,55.1,1019.3,4,84,61.0,False,6,1535.7,1
ag-00245,2026-03-05T17:55:00,E-150,seminar,east,lecture,25.3,21,6,166.6,0.398,1.9,22.8,41.8,515.9,86,21,51.6,False,7,660.0,0
ag-00246,2026-05-18T18:05:00,S-246,lecture,south,practice,130.9,91,82,749.1,0.298,15.1,25.5,58.2,813.1,35,56,63.1,True,5,1207.2,1
ag-00247,2026-03-11T12:30:00,C-517,lab,central,practice,34.7,24,11,228.2,0.571,5.4,26.3,58.4,430.0,25,70,64.3,False,3,451.8,0
ag-00248,2026-04-30T10:45:00,E-123,lecture,east,lecture,101.5,81,72,538.7,0.289,11.3,24.1,60.3,959.9,19,54,60.7,False,4,1347.4,1
ag-00249,2026-03-11T18:25:00,C-531,lab,central,lecture,31.0,29,21,202.6,0.233,6.6,26.0,48.2,798.4,90,8,60.8,False,7,837.0,0
ag-00250,2026-03-26T10:05:00,N-385,seminar,north,practice,36.2,27,15,157.7,0.202,11.4,25.2,52.8,541.9,13,77,58.6,False,7,582.0,0
ag-00251,2026-03-07T15:15:00,S-533,lecture,south,lab,98.6,94,90,893.9,0.521,1.4,25.3,62.6,1172.6,82,18,66.0,False,1,1650.7,1
ag-00252,2026-05-11T15:50:00,W-207,lecture,west,lecture,73.7,73,58,456.3,0.375,18.1,26.5,63.4,977.4,90,7,52.2,True,5,1364.2,1
ag-00253,2026-05-02T08:25:00,N-233,coworking,north,none,41.3,31,15,196.6,0.247,12.6,22.1,56.2,620.2,75,23,53.2,True,7,598.6,0
ag-00254,2026-04-09T18:20:00,N-477,lecture,north,lab,80.3,72,66,281.7,0.133,12.6,25.1,66.2,905.1,57,25,69.1,False,3,1296.7,1
ag-00255,2026-04-14T10:25:00,C-292,lab,central,none,35.8,30,3,203.8,0.489,9.7,25.8,40.6,489.7,26,90,47.3,False,4,558.8,0
ag-00256,2026-02-23T11:35:00,E-280,lecture,east,none,109.8,87,23,727.1,0.494,3.9,22.7,55.9,586.4,59,32,42.1,False,6,677.5,0
ag-00257,2026-04-20T10:05:00,E-363,lecture,east,lab,119.1,90,73,947.3,0.5,7.1,25.4,51.9,805.4,23,77,58.9,False,1,1019.3,0
ag-00258,2026-03-04T16:25:00,E-212,lecture,east,lecture,96.0,92,65,486.8,0.233,7.1,23.9,62.4,1032.7,37,46,59.8,True,3,1390.2,1
ag-00259,2026-05-03T12:10:00,S-526,lab,south,practice,19.2,20,11,295.9,0.865,16.6,24.2,50.5,473.7,15,71,50.3,True,5,576.3,0
ag-00260,2026-04-23T09:40:00,N-284,lab,north,lab,31.3,27,27,243.8,0.584,7.8,23.5,80.6,535.8,35,49,72.2,False,7,584.1,0
ag-00261,2026-05-01T11:20:00,E-371,seminar,east,practice,50.1,43,35,330.9,0.409,15.0,23.2,55.4,623.8,38,51,59.7,True,5,736.7,0
ag-00262,2026-03-27T08:00:00,E-322,lab,east,lecture,32.2,27,16,257.0,0.64,5.9,21.8,64.6,610.6,43,66,54.5,False,5,723.3,0
ag-00263,2026-04-27T15:20:00,W-537,lecture,west,lecture,68.0,61,59,580.7,0.92,8.4,24.1,59.4,733.9,5,90,62.2,True,7,1074.0,0
ag-00264,2026-02-11T11:30:00,S-556,lab,south,none,43.5,41,1,510.8,0.698,5.8,21.6,50.9,488.6,47,31,43.0,False,3,539.5,0
ag-00265,2026-04-05T18:20:00,W-238,lecture,west,none,115.3,101,18,462.9,0.084,14.4,20.4,37.6,663.7,35,48,45.6,False,3,738.9,0
ag-00266,2026-05-07T16:20:00,S-521,lab,south,lab,46.3,43,20,629.2,0.883,12.8,23.5,44.6,399.7,39,59,54.9,True,1,512.4,0
ag-00267,2026-03-13T14:40:00,E-227,lab,east,lecture,21.1,19,12,217.0,0.693,9.4,23.6,59.4,380.0,24,60,63.7,False,2,236.8,0
ag-00268,2026-04-29T18:35:00,E-233,seminar,east,practice,45.8,32,15,100.8,0.064,11.3,21.1,61.1,474.6,0,85,53.7,False,1,552.3,0
ag-00269,2026-04-02T18:30:00,W-283,seminar,west,practice,42.0,42,11,263.6,0.447,7.0,23.3,54.4,667.5,88,0,45.7,False,2,638.5,0
ag-00270,2026-04-28T15:50:00,E-511,lecture,east,lecture,67.1,60,50,587.1,0.481,14.5,23.7,72.3,781.8,29,64,64.3,False,3,1066.5,0
ag-00271,2026-03-15T12:30:00,W-327,seminar,west,none,32.7,31,4,172.7,0.504,-3.1,23.8,43.4,463.8,61,21,39.8,False,5,437.5,0
ag-00272,2026-05-11T17:40:00,E-350,lecture,east,lab,55.8,56,53,304.1,0.216,13.4,26.2,57.7,826.9,0,84,71.2,True,6,986.9,0
ag-00273,2026-04-05T13:15:00,S-457,seminar,south,lab,72.5,63,34,540.3,0.368,11.0,22.9,61.6,624.3,6,77,57.8,False,1,780.9,0
ag-00274,2026-03-26T14:40:00,N-243,lecture,north,practice,125.2,123,71,848.3,0.187,12.6,26.7,57.1,849.3,75,23,53.3,False,7,1076.4,1
ag-00275,2026-02-13T18:15:00,C-530,lecture,central,practice,80.4,64,46,532.6,0.385,4.7,25.2,53.1,847.8,73,13,62.9,False,3,1029.9,0
ag-00276,2026-03-16T11:40:00,W-576,coworking,west,lab,50.2,50,45,444.0,0.673,-4.3,23.5,74.1,644.3,36,65,66.9,False,2,812.3,0
ag-00277,2026-02-09T10:40:00,W-309,lecture,west,practice,59.6,60,39,476.6,0.791,0.9,20.4,56.5,708.1,50,37,60.4,False,1,828.9,0
ag-00278,2026-03-12T18:40:00,N-454,lecture,north,lab,120.6,122,86,695.3,0.428,6.6,23.5,56.2,1084.4,35,46,70.0,False,5,1622.2,1
ag-00279,2026-05-14T17:35:00,C-211,lab,central,practice,40.9,43,28,343.0,0.721,20.1,21.6,59.7,543.1,45,48,60.1,True,1,764.6,0
ag-00280,2026-04-08T10:30:00,W-412,lab,west,practice,33.2,33,29,257.8,0.317,16.3,22.6,50.1,662.0,75,17,61.7,False,7,717.2,0
ag-00281,2026-03-26T12:55:00,S-199,lecture,south,lab,153.9,128,83,916.0,0.319,2.8,23.2,46.8,995.2,40,48,54.0,False,4,1241.3,1
ag-00282,2026-05-17T10:20:00,E-105,coworking,east,practice,67.2,65,39,506.8,0.404,16.1,22.9,52.6,761.2,25,78,53.0,True,2,827.0,0
ag-00283,2026-05-13T16:10:00,N-306,lecture,north,lab,140.0,109,85,847.7,0.623,16.3,24.6,77.2,909.2,41,57,56.7,True,3,1181.5,1
ag-00284,2026-04-27T15:10:00,W-550,seminar,west,lab,81.7,61,43,438.8,0.511,16.5,23.7,54.4,604.8,76,2,67.4,False,3,593.2,0
ag-00285,2026-05-17T10:50:00,S-544,lecture,south,lecture,89.2,80,77,595.8,0.298,19.4,26.7,61.2,1006.7,88,0,68.9,True,4,1334.8,1
ag-00286,2026-03-03T08:30:00,S-306,coworking,south,practice,74.6,60,36,576.8,0.674,9.8,25.0,52.2,676.9,47,28,57.3,False,6,881.7,0
ag-00287,2026-04-16T17:35:00,W-544,lecture,west,lecture,143.5,118,80,564.8,0.189,12.4,24.7,59.7,1010.0,56,35,62.9,False,1,1168.6,1
ag-00288,2026-02-12T18:10:00,C-184,seminar,central,none,35.5,36,13,372.0,0.528,8.1,24.8,48.1,409.9,16,84,53.9,True,3,380.4,0
ag-00289,2026-02-24T11:55:00,W-174,lab,west,lecture,31.7,28,18,256.8,0.63,7.6,24.3,60.2,438.5,31,68,77.9,False,3,601.8,0
ag-00290,2026-05-13T10:30:00,E-445,lab,east,lecture,38.0,30,14,185.4,0.373,19.3,22.6,57.8,442.7,11,68,57.6,True,6,570.2,0
ag-00291,2026-03-28T11:10:00,W-515,seminar,west,lecture,46.8,46,27,339.9,0.36,10.7,24.9,45.4,535.8,38,51,55.4,False,1,661.3,0
ag-00292,2026-03-22T17:00:00,N-342,lecture,north,none,101.7,92,52,901.7,0.789,3.8,22.1,52.6,870.3,39,54,49.9,False,1,1070.4,0
ag-00293,2026-05-17T11:30:00,N-417,seminar,north,practice,57.0,50,53,431.2,0.391,9.7,23.2,64.4,854.6,51,25,69.7,True,3,1146.4,1
ag-00294,2026-03-10T08:15:00,C-267,coworking,central,exam,28.5,30,22,201.2,0.168,7.8,22.2,52.7,630.9,44,49,59.3,False,1,682.9,0
ag-00295,2026-03-13T13:20:00,N-253,lab,north,lecture,36.9,29,15,164.1,0.379,2.9,25.2,52.5,568.3,46,48,51.0,False,4,730.6,0
ag-00296,2026-03-03T16:45:00,E-216,lecture,east,lecture,112.3,84,60,506.0,0.2,2.6,23.5,56.4,880.5,61,35,54.3,False,3,1134.3,1
ag-00297,2026-02-09T18:00:00,C-224,lab,central,lecture,43.3,34,28,303.9,0.58,0.1,22.1,60.6,722.8,67,16,58.6,False,5,957.0,0
ag-00298,2026-05-15T16:40:00,S-199,seminar,south,lecture,86.2,61,41,429.1,0.547,21.8,23.4,44.6,836.0,82,17,58.3,True,6,1093.7,0
ag-00299,2026-02-23T11:40:00,C-250,lab,central,lecture,43.8,41,43,470.6,0.979,-0.3,24.4,63.8,732.8,26,59,68.6,False,1,879.2,0
ag-00300,2026-04-03T17:35:00,S-343,lecture,south,practice,123.8,99,70,898.8,0.502,8.3,22.1,61.6,1041.3,31,53,61.8,False,5,1427.0,1
ag-00301,2026-04-14T17:00:00,W-165,lecture,west,lab,123.9,97,56,652.3,0.426,13.5,23.9,52.3,881.8,48,51,55.9,False,2,1113.0,1
ag-00302,2026-04-01T18:10:00,N-289,lecture,north,lecture,162.1,127,126,674.8,0.389,2.4,27.3,71.4,1123.6,28,53,68.4,False,2,1427.1,1
ag-00303,2026-05-08T08:00:00,E-209,seminar,east,none,27.2,28,11,165.3,0.477,6.9,23.3,68.7,416.6,7,83,51.3,True,2,338.7,0
ag-00304,2026-03-27T11:30:00,N-374,lecture,north,lecture,72.1,71,71,541.6,0.551,2.5,24.4,60.6,723.9,2,87,64.4,False,4,1083.6,0
ag-00305,2026-05-12T17:55:00,C-501,seminar,central,lecture,36.8,36,29,294.5,0.478,19.2,24.4,61.1,703.9,44,41,63.2,True,6,815.9,0
ag-00306,2026-03-01T17:15:00,N-183,lecture,north,lecture,101.5,91,89,484.5,0.178,8.3,26.2,59.0,1102.9,47,33,61.0,False,3,1372.8,1
ag-00307,2026-02-24T14:55:00,N-562,lecture,north,lab,89.2,72,40,449.6,0.137,5.9,20.6,49.1,699.9,19,71,54.9,False,7,869.1,0
ag-00308,2026-05-19T17:20:00,C-573,seminar,central,none,49.3,46,31,322.8,0.425,15.7,18.7,57.5,704.4,42,56,65.0,True,2,819.2,0
ag-00309,2026-04-23T18:10:00,S-353,lab,south,lecture,20.6,21,17,186.7,0.307,15.4,23.6,58.4,589.5,57,29,60.1,False,4,713.3,0
ag-00310,2026-03-20T08:50:00,E-374,seminar,east,lab,74.6,54,42,348.4,0.535,0.3,26.0,68.1,637.2,38,50,46.7,True,4,862.6,0
ag-00311,2026-02-20T14:10:00,C-137,lecture,central,lecture,68.3,68,47,624.8,0.42,-5.1,21.8,47.7,699.6,42,57,55.8,False,3,957.5,0
ag-00312,2026-04-18T12:35:00,E-290,lab,east,none,43.7,40,7,248.9,0.454,13.7,20.8,53.6,599.1,41,51,46.5,False,2,530.0,0
ag-00313,2026-05-16T15:25:00,W-488,seminar,west,lab,44.2,49,23,207.8,0.053,13.6,23.7,63.2,717.4,32,52,60.9,True,4,790.5,0
ag-00314,2026-05-05T14:15:00,W-473,lab,west,practice,46.4,44,26,309.3,0.667,1.1,22.8,59.1,780.5,86,17,49.9,True,7,964.1,0
ag-00315,2026-04-19T15:00:00,N-376,seminar,north,lab,63.9,60,59,330.4,0.276,21.7,25.2,67.0,1004.8,89,0,65.2,False,7,1223.9,1
ag-00316,2026-03-13T14:50:00,S-170,lecture,south,lecture,78.1,71,41,384.5,0.206,-4.5,22.2,50.7,929.8,63,37,61.7,False,3,1318.1,1
ag-00317,2026-04-10T10:20:00,N-574,seminar,north,lab,35.7,35,23,246.6,0.252,8.1,23.1,68.4,551.0,81,0,60.9,False,2,620.2,0
ag-00318,2026-02-17T10:45:00,E-378,seminar,east,practice,40.1,28,18,173.8,0.466,5.7,25.4,55.8,499.8,18,88,50.4,False,6,627.5,0
ag-00319,2026-05-07T18:20:00,W-209,lab,west,none,29.7,24,10,205.1,0.488,16.5,21.4,57.8,475.2,41,45,50.9,True,1,598.6,0
ag-00320,2026-02-21T11:20:00,S-335,seminar,south,none,73.0,52,1,363.1,0.25,-4.9,23.5,49.4,423.6,0,73,48.6,False,3,402.4,0
ag-00321,2026-02-12T12:25:00,W-563,lecture,west,practice,168.3,128,51,1023.7,0.66,2.8,23.1,35.0,675.2,47,45,58.6,False,3,881.5,0
ag-00322,2026-03-06T10:10:00,W-168,coworking,west,practice,59.5,62,37,623.4,0.921,-1.0,22.5,61.0,613.1,82,6,54.7,True,1,712.2,0
ag-00323,2026-04-28T15:55:00,E-208,lecture,east,practice,59.2,57,52,342.6,0.4,8.7,23.5,65.8,1095.6,75,5,61.3,False,4,1204.6,1
ag-00324,2026-04-23T17:25:00,C-477,lab,central,lecture,52.1,37,36,499.4,0.787,20.5,21.7,55.1,654.7,64,4,67.6,False,4,754.2,0
ag-00325,2026-03-20T16:05:00,E-265,coworking,east,lab,33.3,25,12,175.4,0.144,-0.0,23.1,62.0,490.1,29,60,61.1,False,5,542.9,0
ag-00326,2026-05-17T13:40:00,E-126,seminar,east,lecture,52.9,43,11,294.0,0.385,18.5,21.3,52.8,452.8,26,63,51.7,True,5,500.7,0
ag-00327,2026-03-15T15:40:00,W-525,lab,west,lecture,55.3,44,38,432.9,0.52,5.0,22.5,63.8,596.0,54,37,63.2,False,4,786.4,0
ag-00328,2026-03-16T12:55:00,E-357,coworking,east,practice,88.8,64,61,348.2,0.333,-2.3,23.8,70.6,1033.1,84,0,60.6,False,7,1201.8,1
ag-00329,2026-04-14T15:20:00,W-368,seminar,west,lecture,86.5,63,50,222.1,0.13,6.7,25.9,33.3,956.1,30,59,58.1,False,6,1159.6,1
ag-00330,2026-03-08T13:30:00,N-452,seminar,north,none,45.8,43,2,363.8,0.281,4.6,23.5,51.7,443.8,37,54,40.5,False,7,658.0,0
ag-00331,2026-03-01T17:35:00,E-488,seminar,east,lecture,47.7,50,49,467.4,0.356,-4.4,21.7,62.3,693.1,11,78,65.4,True,1,949.1,0
